customer_id,first_name,last_name,email,phone,city,state,region,signup_date,loyalty_member,email_missing
255,Thomas,Martinez,thomas.martinez255@example.com,(873) 771-3967,Denver,CO,West,2019-11-28,False,False
256,Patricia,Thomas,patricia.thomas256@example.com,(942) 772-3999,Philadelphia,PA,Northeast,2020-11-25,False,False
257,Daniel,Williams,daniel.williams257@example.com,(428) 962-6031,Chicago,IL,Midwest,2021-12-26,False,False
258,Betty,Lewis,betty.lewis258@example.com,(466) 799-5817,Minneapolis,MN,Midwest,2022-03-03,False,False
259,Margaret,Brown,margaret.brown259@example.com,(849) 797-2166,Dallas,TX,South,2018-08-08,False,False
260,Steven,Miller,steven.miller260@example.com,(897) 590-9680,Atlanta,GA,South,2019-05-06,False,False
261,Susan,Johnson,susan.johnson261@example.com,(340) 405-6614,Denver,CO,West,2019-09-10,False,False
262,Charles,Lewis,charles.lewis262@example.com,(346) 523-3954,Phoenix,AZ,West,2023-02-18,True,False
263,Jessica,Hernandez,jessica.hernandez263@example.com,(520) 849-1950,Los Angeles,CA,West,2019-12-26,True,False
264,Joseph,Rodriguez,joseph.rodriguez264@example.com,(790) 982-3595,Chicago,IL,Midwest,2019-11-22,False,False
265,Betty,Harris,betty.harris265@example.com,(332) 829-8105,Seattle,WA,West,2018-12-27,False,False
266,Richard,Wilson,richard.wilson266@example.com,(204) 238-9745,Dallas,TX,South,2022-04-20,True,False
267,Lisa,Lopez,lisa.lopez267@example.com,(975) 743-4122,New York,NY,Northeast,2021-08-12,True,False
268,Nancy,Smith,nancy.smith268@example.com,(431) 910-6641,Los Angeles,CA,West,2020-10-16,False,False
269,John,Brown,john.brown269@example.com,(802) 513-3736,Houston,TX,South,2023-08-24,True,False
270,Mark,Johnson,mark.johnson270@example.com,(666) 945-9524,Detroit,MI,Midwest,2021-04-06,False,False
271,Susan,Lewis,susan.lewis271@example.com,(550) 701-6885,Los Angeles,CA,West,2019-07-03,True,False
272,Jennifer,Robinson,jennifer.robinson272@example.com,(219) 433-4675,Phoenix,AZ,West,2022-07-11,True,False
273,Michael,White,michael.white273@example.com,(716) 373-3017,New York,NY,Northeast,2024-08-12,False,False
274,Matthew,Lee,matthew.lee274@example.com,(584) 855-5190,Seattle,WA,West,2018-06-03,True,False
275,Karen,Johnson,karen.johnson275@example.com,(869) 220-1790,Los Angeles,CA,West,2019-03-19,True,False
276,Susan,Anderson,susan.anderson276@example.com,(760) 458-8772,Houston,TX,South,2019-05-22,True,False
277,Michael,Thompson,michael.thompson277@example.com,(209) 508-7895,Los Angeles,CA,West,2025-01-25,True,False
278,Nancy,Taylor,nancy.taylor278@example.com,(820) 917-3247,Detroit,MI,Midwest,2024-12-25,False,False
279,Mark,Lewis,mark.lewis279@example.com,(936) 832-2928,Boston,MA,Northeast,2023-09-27,False,False
280,Patricia,Sanchez,patricia.sanchez280@example.com,(403) 823-4272,Boston,MA,Northeast,2023-08-01,False,False
281,Mark,Taylor,mark.taylor281@example.com,(920) 619-5839,Chicago,IL,Midwest,2022-01-06,True,False
282,Mary,Moore,mary.moore282@example.com,(904) 692-6416,Dallas,TX,South,2020-04-30,True,False
283,James,Smith,james.smith283@example.com,(313) 787-9095,Los Angeles,CA,West,2018-12-31,True,False
284,Robert,Harris,robert.harris284@example.com,(940) 940-2659,Atlanta,GA,South,2018-11-04,False,False
285,Daniel,Davis,daniel.davis285@example.com,(470) 675-1820,Dallas,TX,South,2021-04-27,True,False
286,Mark,Garcia,mark.garcia286@example.com,(497) 568-6123,Denver,CO,West,2018-06-11,False,False
287,Lisa,Brown,lisa.brown287@example.com,(209) 341-3793,Boston,MA,Northeast,2018-07-07,False,False
288,Barbara,Lewis,barbara.lewis288@example.com,(474) 950-2522,Dallas,TX,South,2024-12-21,False,False
289,Mark,Hernandez,mark.hernandez289@example.com,(610) 609-8479,Philadelphia,PA,Northeast,2019-04-12,False,False
290,Mark,Gonzalez,mark.gonzalez290@example.com,(631) 864-3732,San Francisco,CA,West,2023-05-13,True,False
291,John,Thompson,john.thompson291@example.com,(363) 306-7816,San Francisco,CA,West,2018-08-29,False,False
292,Betty,Jackson,betty.jackson292@example.com,(385) 825-7221,Los Angeles,CA,West,2022-11-30,False,False
293,Karen,Smith,karen.smith293@example.com,(944) 333-8914,Denver,CO,West,2025-09-04,False,False
294,Patricia,Lewis,patricia.lewis294@example.com,(247) 264-5286,Houston,TX,South,2022-12-11,False,False
295,James,Thompson,james.thompson295@example.com,(737) 985-4669,Denver,CO,West,2025-08-08,False,False
296,Thomas,Taylor,thomas.taylor296@example.com,(833) 297-8091,San Francisco,CA,West,2025-11-09,True,False
297,Jessica,Lopez,jessica.lopez297@example.com,(856) 594-3435,Los Angeles,CA,West,2025-08-02,True,False
298,James,Lee,james.lee298@example.com,(717) 680-9123,Phoenix,AZ,West,2019-10-05,True,False
299,Robert,Harris,robert.harris299@example.com,(446) 538-5557,Dallas,TX,South,2021-08-06,True,False
300,Thomas,Davis,thomas.davis300@example.com,(587) 612-4850,Atlanta,GA,South,2025-03-20,True,False
301,Joseph,Anderson,joseph.anderson301@example.com,(658) 290-9166,Seattle,WA,West,2024-06-05,False,False
302,David,Brown,david.brown302@example.com,(218) 305-7609,Dallas,TX,South,2025-04-30,False,False
303,Mary,Moore,mary.moore303@example.com,(293) 818-5990,Atlanta,GA,South,2018-01-01,True,False
304,Daniel,Perez,daniel.perez304@example.com,(572) 255-4652,Dallas,TX,South,2021-10-28,False,False
305,David,Moore,david.moore305@example.com,(814) 684-6952,Seattle,WA,West,2024-12-13,False,False
306,Patricia,Brown,patricia.brown306@example.com,(427) 202-6592,Seattle,WA,West,2025-05-22,False,False
307,Mark,Lee,mark.lee307@example.com,(760) 734-7125,Seattle,WA,West,2021-04-10,True,False
308,Mary,Lewis,mary.lewis308@example.com,(343) 934-7704,Philadelphia,PA,Northeast,2023-07-10,True,False
309,William,Martin,william.martin309@example.com,(323) 602-4532,Chicago,IL,Midwest,2020-02-08,False,False
310,Mark,Sanchez,mark.sanchez310@example.com,(310) 975-7790,Chicago,IL,Midwest,2021-10-16,True,False
311,Sandra,Lee,sandra.lee311@example.com,(802) 326-8381,Denver,CO,West,2025-07-16,False,False
312,Nancy,Jackson,nancy.jackson312@example.com,(710) 204-9689,Atlanta,GA,South,2019-07-06,True,False
313,Sarah,Robinson,sarah.robinson313@example.com,(694) 720-3903,Houston,TX,South,2024-07-24,True,False
314,Lisa,Clark,lisa.clark314@example.com,(596) 873-6273,Philadelphia,PA,Northeast,2019-03-01,False,False
315,Susan,Martin,susan.martin315@example.com,(980) 454-5482,Phoenix,AZ,West,2025-10-07,False,False
316,David,Martinez,david.martinez316@example.com,(341) 622-9393,Dallas,TX,South,2019-07-01,False,False
317,Mark,Thompson,mark.thompson317@example.com,(928) 954-4560,Atlanta,GA,South,2021-07-09,True,False
318,Michael,Martin,michael.martin318@example.com,(903) 553-3173,San Francisco,CA,West,2021-04-05,True,False
319,Thomas,Moore,thomas.moore319@example.com,(530) 927-2890,San Francisco,CA,West,2025-02-21,False,False
320,Sarah,Thomas,sarah.thomas320@example.com,(883) 927-7839,Miami,FL,South,2024-05-26,False,False
321,Steven,Ramirez,steven.ramirez321@example.com,(735) 309-1414,Houston,TX,South,2018-02-22,False,False
322,John,Johnson,john.johnson322@example.com,(404) 473-3636,Los Angeles,CA,West,2018-08-20,False,False
323,Nancy,Rodriguez,nancy.rodriguez323@example.com,(907) 502-4342,Philadelphia,PA,Northeast,2018-09-12,True,False
324,Barbara,Clark,barbara.clark324@example.com,(830) 891-4675,Dallas,TX,South,2019-02-24,False,False
325,Linda,Taylor,linda.taylor325@example.com,(494) 909-1769,Seattle,WA,West,2025-10-22,False,False
326,Richard,Wilson,richard.wilson326@example.com,(520) 765-1881,Seattle,WA,West,2025-09-07,True,False
327,Lisa,Rodriguez,lisa.rodriguez327@example.com,(999) 653-4695,Chicago,IL,Midwest,2024-12-16,False,False
328,Anthony,Jackson,anthony.jackson328@example.com,(401) 994-4170,Atlanta,GA,South,2024-10-07,False,False
329,Joseph,Garcia,joseph.garcia329@example.com,(391) 377-9418,Los Angeles,CA,West,2018-11-02,True,False
330,Richard,Johnson,richard.johnson330@example.com,(769) 470-3131,Houston,TX,South,2021-02-17,True,False
331,Charles,Ramirez,charles.ramirez331@example.com,(538) 677-3536,Detroit,MI,Midwest,2018-01-24,True,False
332,John,Robinson,john.robinson332@example.com,(252) 992-5934,Minneapolis,MN,Midwest,2024-09-10,False,False
333,Betty,Jackson,betty.jackson333@example.com,(274) 924-6207,Atlanta,GA,South,2022-01-06,True,False
334,Jennifer,Taylor,jennifer.taylor334@example.com,(363) 625-9897,Boston,MA,Northeast,2023-09-01,False,False
335,Robert,Lopez,robert.lopez335@example.com,(879) 539-6424,Chicago,IL,Midwest,2020-05-23,False,False
336,Elizabeth,Miller,elizabeth.miller336@example.com,(743) 686-1144,Seattle,WA,West,2024-12-07,True,False
337,Nancy,Lopez,nancy.lopez337@example.com,(857) 828-4994,Dallas,TX,South,2020-09-11,True,False
338,Nancy,Lewis,nancy.lewis338@example.com,(316) 595-5203,Minneapolis,MN,Midwest,2022-04-12,False,False
339,James,Robinson,james.robinson339@example.com,(726) 720-8300,Atlanta,GA,South,2022-03-16,False,False
340,Mary,Martinez,mary.martinez340@example.com,(397) 528-9419,Phoenix,AZ,West,2025-04-22,True,False
341,Patricia,Garcia,patricia.garcia341@example.com,(746) 207-2072,Seattle,WA,West,2024-01-13,True,False
342,Nancy,Lee,nancy.lee342@example.com,(901) 634-2702,Seattle,WA,West,2020-05-23,True,False
343,Sarah,Clark,sarah.clark343@example.com,(862) 273-3519,San Francisco,CA,West,2022-11-18,True,False
344,Joseph,Thompson,joseph.thompson344@example.com,(289) 275-1889,Minneapolis,MN,Midwest,2018-06-05,True,False
345,Betty,Rodriguez,betty.rodriguez345@example.com,(788) 433-5237,Atlanta,GA,South,2018-10-16,False,False
346,Richard,Anderson,richard.anderson346@example.com,(643) 523-1276,Los Angeles,CA,West,2022-07-15,False,False
347,Nancy,Brown,nancy.brown347@example.com,(856) 937-2036,Atlanta,GA,South,2018-01-25,True,False
348,Matthew,Ramirez,matthew.ramirez348@example.com,(714) 308-5748,Boston,MA,Northeast,2022-01-05,False,False
349,Karen,Williams,karen.williams349@example.com,(590) 604-1504,Detroit,MI,Midwest,2022-11-28,False,False
350,Jennifer,Moore,jennifer.moore350@example.com,(964) 600-9941,Chicago,IL,Midwest,2019-07-13,False,False
351,Daniel,Jones,daniel.jones351@example.com,(946) 863-7113,Detroit,MI,Midwest,2025-08-06,True,False
352,Sarah,Ramirez,sarah.ramirez352@example.com,(326) 242-1082,Atlanta,GA,South,2019-08-03,False,False
353,Sarah,Moore,sarah.moore353@example.com,(415) 966-6633,Boston,MA,Northeast,2021-06-02,True,False
354,Susan,Lewis,susan.lewis354@example.com,,Los Angeles,CA,West,2023-10-01,True,False
355,Karen,Clark,karen.clark355@example.com,(317) 385-1891,Detroit,MI,Midwest,2020-03-06,False,False
356,Daniel,Moore,daniel.moore356@example.com,(887) 268-5107,Boston,MA,Northeast,2021-04-05,True,False
357,Michael,White,michael.white357@example.com,(538) 565-3100,Miami,FL,South,2023-06-19,True,False
358,Patricia,Martinez,patricia.martinez358@example.com,(398) 525-8960,Miami,FL,South,2018-10-13,False,False
359,David,Martin,david.martin359@example.com,(910) 798-3496,Los Angeles,CA,West,2021-06-06,False,False
360,Betty,Hernandez,betty.hernandez360@example.com,(204) 520-5033,Houston,TX,South,2019-11-22,True,False
361,Matthew,White,matthew.white361@example.com,(483) 568-3200,Los Angeles,CA,West,2022-11-22,False,False
362,Steven,Thomas,steven.thomas362@example.com,(567) 993-6004,Dallas,TX,South,2022-12-30,False,False
363,Sarah,Brown,sarah.brown363@example.com,(821) 283-5597,Philadelphia,PA,Northeast,2025-03-29,True,False
364,Steven,Moore,steven.moore364@example.com,(951) 841-2252,Chicago,IL,Midwest,2020-12-14,True,False
365,Steven,Smith,steven.smith365@example.com,(846) 231-7637,Denver,CO,West,2023-09-09,True,False
366,Sandra,Johnson,sandra.johnson366@example.com,(756) 752-8734,Atlanta,GA,South,2020-12-03,True,False
367,Barbara,Gonzalez,barbara.gonzalez367@example.com,(950) 497-3193,Chicago,IL,Midwest,2024-08-12,False,False
368,Thomas,Taylor,thomas.taylor368@example.com,(572) 714-1173,Boston,MA,Northeast,2022-06-14,True,False
369,Margaret,Sanchez,margaret.sanchez369@example.com,(369) 975-9423,Miami,FL,South,2025-09-03,True,False
370,Joseph,Garcia,joseph.garcia370@example.com,(779) 875-3395,Philadelphia,PA,Northeast,2024-05-08,False,False
371,Barbara,Johnson,barbara.johnson371@example.com,(437) 264-5331,Chicago,IL,Midwest,2023-06-21,False,False
372,Linda,Johnson,linda.johnson372@example.com,(730) 569-7358,Los Angeles,CA,West,2020-04-26,False,False
373,Sandra,Anderson,sandra.anderson373@example.com,(240) 864-6309,Phoenix,AZ,West,2018-07-10,True,False
374,Matthew,Taylor,matthew.taylor374@example.com,(959) 469-9918,Los Angeles,CA,West,2021-01-25,True,False
375,Richard,Lee,richard.lee375@example.com,(801) 869-2275,Houston,TX,South,2022-02-05,False,False
376,Richard,Robinson,richard.robinson376@example.com,(615) 561-6653,Chicago,IL,Midwest,2023-10-17,False,False
377,Betty,Thomas,betty.thomas377@example.com,(206) 713-3276,Phoenix,AZ,West,2024-10-10,False,False
378,Jennifer,Davis,jennifer.davis378@example.com,(858) 487-4465,Boston,MA,Northeast,2023-10-09,True,False
379,Jennifer,Garcia,jennifer.garcia379@example.com,(934) 321-4773,Minneapolis,MN,Midwest,2024-10-01,False,False
380,Betty,Hernandez,betty.hernandez380@example.com,(693) 891-8844,San Francisco,CA,West,2019-04-10,False,False
381,Michael,Jackson,michael.jackson381@example.com,(620) 222-4992,Philadelphia,PA,Northeast,2025-04-05,True,False
382,John,Jackson,john.jackson382@example.com,(337) 844-9399,Miami,FL,South,2019-10-22,True,False
383,Steven,Jackson,steven.jackson383@example.com,(370) 464-3949,Philadelphia,PA,Northeast,2018-08-18,False,False
384,Karen,Jackson,karen.jackson384@example.com,(936) 945-5644,Los Angeles,CA,West,2018-03-18,True,False
385,Michael,Anderson,michael.anderson385@example.com,(693) 374-4594,Miami,FL,South,2023-04-15,False,False
386,Karen,Jones,karen.jones386@example.com,(985) 386-9369,Seattle,WA,West,2024-07-14,False,False
387,Jennifer,White,jennifer.white387@example.com,(664) 810-2127,Los Angeles,CA,West,2021-11-04,True,False
388,Richard,Gonzalez,richard.gonzalez388@example.com,(216) 407-9564,Philadelphia,PA,Northeast,2019-03-21,False,False
389,Mark,Jones,mark.jones389@example.com,(381) 687-1639,Miami,FL,South,2019-01-30,True,False
390,Robert,Thomas,robert.thomas390@example.com,(817) 752-1019,Los Angeles,CA,West,2019-06-18,False,False
391,Thomas,Wilson,thomas.wilson391@example.com,(914) 742-8028,Minneapolis,MN,Midwest,2018-06-27,True,False
392,Betty,Thomas,betty.thomas392@example.com,(558) 803-2600,Seattle,WA,West,2022-04-11,False,False
393,John,Rodriguez,john.rodriguez393@example.com,(285) 490-9908,Dallas,TX,South,2020-08-10,False,False
394,William,Miller,william.miller394@example.com,(791) 735-2930,New York,NY,Northeast,2018-01-30,True,False
395,Richard,Lee,richard.lee395@example.com,(523) 618-6935,Chicago,IL,Midwest,2025-09-18,True,False
396,John,Wilson,john.wilson396@example.com,(459) 467-9783,Los Angeles,CA,West,2024-07-25,False,False
397,Charles,Lopez,charles.lopez397@example.com,(896) 606-4337,Miami,FL,South,2021-02-02,False,False
398,Sarah,Sanchez,sarah.sanchez398@example.com,(383) 579-8925,Atlanta,GA,South,2023-05-31,False,False
399,Elizabeth,Jackson,elizabeth.jackson399@example.com,(607) 953-3262,Minneapolis,MN,Midwest,2025-11-29,True,False
400,Lisa,Davis,lisa.davis400@example.com,(365) 302-4513,Dallas,TX,South,2025-11-04,False,False
401,Betty,Hernandez,betty.hernandez401@example.com,(828) 913-1852,Seattle,WA,West,2024-03-05,True,False
402,Richard,Lee,richard.lee402@example.com,(348) 682-8133,New York,NY,Northeast,2019-01-09,True,False
403,Robert,Rodriguez,robert.rodriguez403@example.com,(281) 823-1618,Chicago,IL,Midwest,2022-02-27,False,False
404,Sandra,Gonzalez,sandra.gonzalez404@example.com,(733) 493-1941,Miami,FL,South,2025-05-11,True,False
405,Daniel,Thomas,daniel.thomas405@example.com,(406) 872-9489,Dallas,TX,South,2018-02-13,False,False
406,Michael,Johnson,michael.johnson406@example.com,(722) 728-4795,Seattle,WA,West,2024-09-21,True,False
407,Nancy,Johnson,nancy.johnson407@example.com,(870) 200-3579,Minneapolis,MN,Midwest,2020-09-06,True,False
408,William,Harris,william.harris408@example.com,(885) 604-7642,Houston,TX,South,2021-12-17,True,False
409,Thomas,Smith,thomas.smith409@example.com,(270) 292-5661,San Francisco,CA,West,2025-11-22,False,False
410,Barbara,Clark,barbara.clark410@example.com,(820) 399-8450,Detroit,MI,Midwest,2020-07-15,False,False
411,Charles,Smith,charles.smith411@example.com,(616) 718-2744,Detroit,MI,Midwest,2019-12-18,True,False
412,Thomas,Martinez,thomas.martinez412@example.com,(725) 463-9813,Minneapolis,MN,Midwest,2019-04-25,False,False
413,Matthew,Anderson,matthew.anderson413@example.com,(695) 988-4985,Houston,TX,South,2024-04-25,False,False
414,Anthony,Anderson,anthony.anderson414@example.com,(800) 228-8896,Los Angeles,CA,West,2023-03-03,True,False
415,William,Williams,william.williams415@example.com,(425) 893-4767,Houston,TX,South,2025-02-08,False,False
416,Susan,Lopez,susan.lopez416@example.com,(209) 917-5314,Atlanta,GA,South,2024-01-04,True,False
417,Elizabeth,Williams,elizabeth.williams417@example.com,(966) 550-2245,Houston,TX,South,2025-07-22,True,False
418,Jessica,Hernandez,jessica.hernandez418@example.com,(787) 475-3994,Minneapolis,MN,Midwest,2020-06-14,True,False
419,Jessica,White,jessica.white419@example.com,(953) 447-5348,Chicago,IL,Midwest,2020-08-19,True,False
420,Linda,Miller,linda.miller420@example.com,(833) 564-3555,Denver,CO,West,2020-10-19,True,False
421,Patricia,Robinson,patricia.robinson421@example.com,(879) 704-1108,Boston,MA,Northeast,2025-07-31,True,False
422,Margaret,Thomas,margaret.thomas422@example.com,(522) 704-5501,Minneapolis,MN,Midwest,2024-12-17,False,False
423,Jennifer,Harris,jennifer.harris423@example.com,(486) 607-4638,Phoenix,AZ,West,2023-09-25,True,False
424,Mary,Taylor,mary.taylor424@example.com,(689) 753-1533,Seattle,WA,West,2022-09-30,False,False
425,Richard,Ramirez,richard.ramirez425@example.com,(668) 323-9490,Los Angeles,CA,West,2019-12-17,False,False
426,David,Thompson,david.thompson426@example.com,(890) 415-7216,New York,NY,Northeast,2018-02-18,True,False
427,David,Lopez,david.lopez427@example.com,(391) 761-5306,Miami,FL,South,2020-11-29,True,False
428,William,Thomas,william.thomas428@example.com,(574) 388-9171,Miami,FL,South,2021-11-06,False,False
429,Michael,Wilson,michael.wilson429@example.com,(573) 610-5581,San Francisco,CA,West,2022-03-05,False,False
430,Jennifer,Jackson,jennifer.jackson430@example.com,(902) 434-2636,Philadelphia,PA,Northeast,2024-06-16,False,False
431,Betty,Davis,betty.davis431@example.com,(590) 400-3389,Atlanta,GA,South,2022-11-06,True,False
432,Jessica,Sanchez,jessica.sanchez432@example.com,(631) 711-3203,New York,NY,Northeast,2019-12-25,False,False
433,Betty,Thomas,betty.thomas433@example.com,(775) 781-1781,Detroit,MI,Midwest,2020-10-24,False,False
434,Patricia,Thompson,patricia.thompson434@example.com,(420) 460-8807,Philadelphia,PA,Northeast,2018-09-03,True,False
435,Joseph,White,joseph.white435@example.com,(569) 568-5222,Minneapolis,MN,Midwest,2020-11-30,False,False
